id,created_at,text
1364680565576896512,2021-02-24 20:56:16,@Mikebkr1 Not a chance peaked at 76 degrees juicy as mate
1364679149873422340,2021-02-24 20:50:38,Knocked up some homemade Louisiana style fried chicken in the olde air fryer 🔥the colonel would indeed be proud of… https://t.co/b36cAYgmxn
1364661067482337285,2021-02-24 19:38:47,@JKRWales Least ffs
1364660785486704649,2021-02-24 19:37:40,@JKRWales Hairy knuckles are the of my worries mate 🥜
1364640245694812164,2021-02-24 18:16:03,@stuy22 They just don’t under stand pal
1364592054907637762,2021-02-24 15:04:33,@TJ_Bloomfield Happy days pal what ya got in ?
1364284272165740547,2021-02-23 18:41:32,@TomiCaws It’ll be some craic pal🍺
1364283543350829057,2021-02-23 18:38:38,@TomiCaws Hope you had a good knees mate birthday
1364283114483310596,2021-02-23 18:36:56,@TomiCaws Yes mate
1364282628854194179,2021-02-23 18:35:00,Classic case of the player trying to con the red 👀hard luck the olde VAR had you baby diving barsteward
1364204642377285634,2021-02-23 13:25:07,@fearlessidzine @Dwrighty9 @GainsTrinityFC Great player great personality mate
1364198780325814272,2021-02-23 13:01:49,@FatBoarWXM @8Lukeyoung Young 26’
1364147901912535042,2021-02-23 09:39:39,@78Spirit @Dwrighty9 Time is absolutely flying by 👍
1364109277443592193,2021-02-23 07:06:10,"RT @sedgleytruck: Rocking into the boozer 21st June 🍻 @bootlegger1974
 https://t.co/sGUlbjkqh1"
1363908020380594176,2021-02-22 17:46:26,@normenfrei @sandrageibel1 @WXM_Lager you sure now how too woo into a lady's good books  Normen 😀
1363451443710156801,2021-02-21 11:32:10,@realmetallicat @1GarethWynJones Back of the net pal👌I do it every year 😂
1363441724123721728,2021-02-21 10:53:33,@TONY_TH3_T1GER Cheers captain you too
1363425066793508876,2021-02-21 09:47:21,@1GarethWynJones Hey don’t feel sorry for that swine he never has  to pay for a bleeding thing
1363421794389151744,2021-02-21 09:34:21,@1GarethWynJones Spooky 👌I’m doing the same picked mine for 4 quid on Boxing Day upstairs for dancing captain https://t.co/CCel2p5QEn
1363403957821976577,2021-02-21 08:23:29,@Llelo2801 @carolvorders @1GarethWynJones @AledHall @ffionhooson0 @ItsYourWales @Ruth_ITV @WeatherAisling… https://t.co/M6wNB1TXfR
1363382269424136192,2021-02-21 06:57:18,@turney19531810 nissan nv200 mate
1363382136397463553,2021-02-21 06:56:46,@haynsie444 @brownbeaver8 my diet starts Monday
1363375661449117699,2021-02-21 06:31:02,@GavinFoody Jesus wept almost as bad as my  mine mate
1363374824312160256,2021-02-21 06:27:43,@brownbeaver8 Not this time gunna keep on top of it mate
1363369083186655235,2021-02-21 06:04:54,@rudd_ya_budd She’s not long left for overtime till 12 bells happy days pal
1363368901057384448,2021-02-21 06:04:10,@GavinFoody It’s bad mate
1363368709193089024,2021-02-21 06:03:25,@lukeblareau_ Bought a turkey for a fiver on Boxing Day will be dishing it ion with alll the trimmings pal
1363367278943870976,2021-02-21 05:57:44,@lukeblareau_ Best I’ve been on a Sunday in a long long time mate
1363366751921197058,2021-02-21 05:55:38,Bore da a blokes coming to valet my the working mans chariot today I’m really forward to seeing her spruced up to h… https://t.co/szUo9miX55
1363249834728243203,2021-02-20 22:11:03,@Evo_Farming @richie3068 @WheatsheafInn70 @JohnnyFisherBox @JanPrince63 That what Saturday nights are about it’s up… https://t.co/2ar5RlJgzF
1363220143942287361,2021-02-20 20:13:04,@leenico59 No doubt about it 🔥
1363207311041380352,2021-02-20 19:22:04,@charliec41 @WheatsheafInn70 @JohnnyFisherBox Never had that one mate where from ?
1363206976541503491,2021-02-20 19:20:45,@gibbbilly1 @WheatsheafInn70 @JohnnyFisherBox You too pal
1363204343441293314,2021-02-20 19:10:17,@adywxm @WheatsheafInn70 @JohnnyFisherBox Will be tad dry when finished pal give my love to Jo
1363202982507077636,2021-02-20 19:04:52,@JamesK__1 @WheatsheafInn70 @JohnnyFisherBox Enjoy oal I’ll take a Rioja now and again but prefer a temperillo not… https://t.co/dW80Q1odsZ
1363200882318471173,2021-02-20 18:56:32,@JasonJskelly @WheatsheafInn70 @JohnnyFisherBox My favourite from Sainsbury I load up whe the buy 6 offer comes she… https://t.co/NCbt0cnGbJ
1363195776151801857,2021-02-20 18:36:14,Supported my local boozer @WheatsheafInn70 supporting the Romford bull @JohnnyFisherBox and enjoying the night with… https://t.co/L3uit2D2DZ
1363112848398962688,2021-02-20 13:06:43,@Ed_forest90 I’ll sink a couple in your honour this afternoon oal
1363112288262246403,2021-02-20 13:04:29,RT @Stevelid: @bootlegger1974 https://t.co/TsYbvQLhl4
1363086036386148357,2021-02-20 11:20:10,RT @1GarethWynJones: @BossBrewingCo @uppercut_i3i3 @bootlegger1974 I’m a light ale and he’s the real deal 😂😂 https://t.co/oVnhON0pWJ
1363070121690992641,2021-02-20 10:16:56,@stephenhendrie2 Canna beat a pimped kettle mate
1363065761158283264,2021-02-20 09:59:36,@FPit1984 Was still at it at 1 mate
1363065122198061056,2021-02-20 09:57:04,Harry Potter is hanging out of his arse this morning https://t.co/y0ZyG9Tv5R
1363045475172114433,2021-02-20 08:39:00,@moodymarty65 @Jonesy78_ They weeee a generation ahead off their time
1363044680095715331,2021-02-20 08:35:50,"RT @moodymarty65: Moodymarty classic album . Break on through, light my fire . The Doors  .  @bootlegger1974 @Jonesy78_ https://t.co/xHGT1S…"
1362818691864346626,2021-02-19 17:37:50,@tommycarter10 @SkySportsBoxing @EddieHearn @JohnnyFisherBox Works the only problem in life worth having  pal 👌
1362797820680536064,2021-02-19 16:14:54,@SkySportsBoxing @EddieHearn @JohnnyFisherBox Best of luck to the bigman he’s looking in great shape 🥊 https://t.co/XU9oKIBqDc
1362719981092405255,2021-02-19 11:05:36,@ryangibbo31 @craig09981011 You’ll enjoy it I’m sure like silk
1362669703727038465,2021-02-19 07:45:49,@ryangibbo31 @craig09981011 I had some over Christmas a bit too oaky for@my palate mate
1362506393891311624,2021-02-18 20:56:53,@dannyrevell0502 Won’t be having that one they fresher than my nutsack  mate
1362504666236530689,2021-02-18 20:50:01,@ya_ma_on_toast_ Tomorrow’s tune sorted 🔥
1362495116351578112,2021-02-18 20:12:04,@GavinFoody Had to share the poxy bottle mate 🔥
1362494884687581188,2021-02-18 20:11:09,@von_no_toes Bring back the  midweek classics I say gunna do a captains Kiev for next weeks sh💩t tea night👌was a cl… https://t.co/eoBCkkLFyQ
1362494068270522369,2021-02-18 20:07:54,@GavinFoody Wtf😂
1362493785066917892,2021-02-18 20:06:46,@Billyth51601367 I’m getting desperate pal
1362493527553409031,2021-02-18 20:05:45,@beccawillissafc McCain’s mate 👌
1362492935120519177,2021-02-18 20:03:24,@JackSteveh9 A wee bit of Parma makes all the difference on a Thursday night mate
1362491963963043840,2021-02-18 19:59:32,I ate every one pal 👌
1362490751821742080,2021-02-18 19:54:43,Well you can’t teach an@olde dog new tricks lads wooed back i to the good books by utilising the left overs from Tu… https://t.co/amMlQgtVuC
1362373203121885186,2021-02-18 12:07:37,@darrenmc76 It is indeed mate 👍
1362352474632450048,2021-02-18 10:45:15,@edharvey76 Tidy them gonna get
1362340184679931907,2021-02-18 09:56:25,@TMBarbieri I got out the way before the barsteward had me for bald tyres
1362339592196792323,2021-02-18 09:54:04,@chippy9372 Walking round with a clip board too fat to get in the scaffold oal 👍
1362338001704124418,2021-02-18 09:47:45,Let’s go and buy a pair of honking big steel toe caps and bust every barsteward tile in the roof Jesus wept the wor… https://t.co/iUPbBRH6kD
1362282382179651586,2021-02-18 06:06:44,RT @This_Feeling: .@TheCrooksUK cover The Seahorses ‘Love Is The Law’ (Songs That Will Live Forever) https://t.co/NwAdY2HB4E
1362278539765182464,2021-02-18 05:51:28,@mark_parfitt Aye that’s sounds about right pal 😂😂😂
1362275451960459265,2021-02-18 05:39:12,@WynnePhill @WXM_Lager I sadly canna  wriggle out of this one pal
1362274037012049925,2021-02-18 05:33:34,@mark_parfitt Just a bit of lead work to keep the plasterers off my back sadly coming to an end was nice little number
1362272525032505346,2021-02-18 05:27:34,@WXM_Lager Fanbreeze is a mans best friend
1362271823707189250,2021-02-18 05:24:47,@PajTheBlue Allen like log 🪵 pal
1362270933839450114,2021-02-18 05:21:15,Bore da lads a couple of boiled eggs and a few soldiers to fire the nutsack up before I shoot down to my beloved Ne… https://t.co/A0Mf4bDEhS
1362156894228537344,2021-02-17 21:48:05,@DonKiddick11 Better than the Maldives that👌
1361939976620019712,2021-02-17 07:26:08,@moodymarty65 @Beer0Cl0ck Spooky people used to call me McFly😂
1361938286755934210,2021-02-17 07:19:25,@moodymarty65 @Beer0Cl0ck On a school night too Marty 👌 https://t.co/cQwahwtJcX
1361708776789786629,2021-02-16 16:07:26,RT @cwmfarmsalami: Back by popular Demand ! @bootlegger1974 very famous Apron. Only a small number ordered so limited addition - in time Ma…
1361667560715022342,2021-02-16 13:23:39,RT @MindBodySoleUK: @bootlegger1974 Hello Captain - We was wondering if you could possibly retweet this tweet for us to introduce ourselves…
1361644754463776772,2021-02-16 11:53:02,@jakbeno The workingmans Hasstlehoff
1361644093894504448,2021-02-16 11:50:24,A bit of fresh air does a man the world of good worked up a fine  appetite for a fish and chip platter👌 https://t.co/R2EdERNOBE
1361031779474419715,2021-02-14 19:17:17,@DerekRu22913981 They won’t do it mate
1361031665699667968,2021-02-14 19:16:50,@fattox Bon appetite 🍺
1361024079013306371,2021-02-14 18:46:41,@liamjones63 You lucky guy 😀
1360961787554856962,2021-02-14 14:39:10,@chesneyAP Good one that8/10
1360961563826487300,2021-02-14 14:38:16,@barlow1981 Sadly not just seen pal had it in the past ffs
1360949072761413641,2021-02-14 13:48:38,@TonyHodgkinson5 She was working over time pal
1360948996458618882,2021-02-14 13:48:20,@palmwa32 Eggs are On point 👌
1360948433826312200,2021-02-14 13:46:06,@JackWrightUK Get on the wrexham lager website pal 29.99 delivered 👌
1360942785797492738,2021-02-14 13:23:39,@rockthekasbah88 I took a few in Glasgow I enjoyed it pal
1360941821925416968,2021-02-14 13:19:50,Nowt wrong with a wee livener before lunch lads 🔥 https://t.co/0LCEZcNE2P
1360908094130290689,2021-02-14 11:05:48,@sjamboxing @JohnnyFisherBox @SkySportsBoxing @DAZNBoxing @MatchroomBoxing Best of luck bigman
1360908062563966976,2021-02-14 11:05:41,RT @sjamboxing: This time next week ‘The Romford Bull’ 🐂 @JohnnyFisherBox will make his highly anticipated debut. Who’s excited to see him…
1360893592504573954,2021-02-14 10:08:11,@FanAdamno1 More akin to rose by all accounts https://t.co/Nm8JvLh3q4
1360891120964825090,2021-02-14 09:58:22,@shiningjack80 Heard that a few times over the years pipoicker
1360889099499040771,2021-02-14 09:50:20,Happy valentines to my beloved better half a fantastic mum and a great friend 20 plus years of me testing your pati… https://t.co/xYXuankaZC
1360879185376538631,2021-02-14 09:10:56,@TatwsTrading What’s for lunch  bigman
1360727023107379202,2021-02-13 23:06:18,RT @daryl_mclay: @bootlegger1974 Valentine’s Bad Guy. https://t.co/hkzoQicZhf
1360726930211950592,2021-02-13 23:05:55,@ricky_a_1981 All them years in the food factory  catching up with him mate
1360719762884599811,2021-02-13 22:37:27,@MrCharlieGill Picked  up  some Spanish sh💩t from Lidl to be fair quite nice https://t.co/o5RrDHd0ms
1360719035613208584,2021-02-13 22:34:33,@LaurinMcLaren Enjoyed that 👌
1360718722508455938,2021-02-13 22:33:19,@martycarroll62 Gotta know when to hold em pal ♣️
1360717609491197959,2021-02-13 22:28:53,@richrobscows1 Get a bit of cheese  on toast on the go for supper and all will be forgiven
1360716648106319878,2021-02-13 22:25:04,@KyleGatfield97 Ok at the moment tomorrow might be torture mate
1360715495054471171,2021-02-13 22:20:29,@BazKamp She’s doing overtime in the morning  I’ll woo her with super Sunday football and a few pilsners
1360714777996251142,2021-02-13 22:17:38,@antbfc She’s bought me some hand and foot cream time will tell pal
1360714449351507972,2021-02-13 22:16:20,@JakeAlfordPFC Baltic in wales pal
1360713799054073862,2021-02-13 22:13:45,@John_pritchardd I keep telling her pal but she won’t listen
1360713394727313415,2021-02-13 22:12:08,The candle of romance burns profusely like a an unlit fag❤️ https://t.co/rv2ppT3OJh
1360704876481765377,2021-02-13 21:38:17,@TommyWhite92 @bennicky I wish pal
1360700749001486339,2021-02-13 21:21:53,@bennicky Pounding in the bungalow baby 🔥
1360654451816751110,2021-02-13 18:17:55,@stephenhendrie2 Have a captains ass in the morning baby https://t.co/iP3E1Qz914
1360653716668489736,2021-02-13 18:15:00,@GavinFoody A bit of both I pots  I hate it squeezed all over pal
1360652320627978247,2021-02-13 18:09:27,@lukeblareau_ I can’t run far but I’d run fast oal
1360651934739365892,2021-02-13 18:07:55,Jesus wept no chow mein for flamethrower no boxing for captain and I’m waiting 2 hours for kebab meat be glad when this shots over lads
1360647131242115075,2021-02-13 17:48:50,@TonyHodgkinson5 I bet you’d eat it if you clemmed mate
1360639225000034307,2021-02-13 17:17:25,Welll fcuk me just spoilt my@might
1360610965075673096,2021-02-13 15:25:07,@MatTHFC90 A mans best friend right there pal
1360610771856740357,2021-02-13 15:24:21,@richierees30 Dead on pal 🏉
1360608025900437510,2021-02-13 15:13:26,@beartikitime @WXM_Lager @craig09981011 The best wee drop on the planet pal 🔥
1360603550997352453,2021-02-13 14:55:40,@El_capitano1888 @WXM_Lager Have a grueller pal https://t.co/Nmllb9Eun4
1360592401333710851,2021-02-13 14:11:21,RT @DavidIthell: We met up with the captain 🍺 ⚽️ ⁦@bootlegger1974⁩ almost a year to the day ⁦@ChesterfieldFC⁩ away ⁦@Alisha_ithell⁩ miss th…
1360589625304227845,2021-02-13 14:00:19,@DavidIthell @ChesterfieldFC @Alisha_ithell @Wrexham_AFC Some away say that great pic 🔥
1360583492766228483,2021-02-13 13:35:57,"RT @WXM_Lager: Delivery today to the stunning @TannersWines shop.. in Chester! 

Don’t tell anyone, but Matt the manager is also a Wrexham…"
1360568127055159297,2021-02-13 12:34:54,@RobMcmahon2424 Never done one mate let us know how it goes
1360566013570523136,2021-02-13 12:26:30,Hope you all enjoy this weekend romantic shenanigans I’m wooing flamethrower with an unlimited amount of chow mein and a few pilsners ❤️
1360556897494044676,2021-02-13 11:50:16,@sjm43221 Me too brings a smile on a miserable morning mate
1360556750454333444,2021-02-13 11:49:41,@AlexBish7 Copellla apple juice mate
1360524962679971842,2021-02-13 09:43:23,@HamezLyons Nothing worse whe. It hits the roast and makes it soggy mate
1360524803225042949,2021-02-13 09:42:45,@RangersDa1 Nice on a  butty  mate
1360524587499483137,2021-02-13 09:41:53,@MrHussell71 Your looks good mate fair play
1360524301997334528,2021-02-13 09:40:45,@AdzRichings When my settee comes end of April 😂
1360524097311145987,2021-02-13 09:39:56,@TONY_TH3_T1GER Sure am pal have a great weekend
1360523662886133761,2021-02-13 09:38:13,@GavinFoody Didn’t have any in thank duck 😂
1360523099893039104,2021-02-13 09:35:58,@Jaamesy1091 Love an Apple juice mate
1360518512834465795,2021-02-13 09:17:45,@markbeggs Just had to make do with what we had pal
1360518220206202885,2021-02-13 09:16:35,@moodymarty65 Late getting out the pit this morning pal hope your treating the princess this weekend stay safe olde pal
1360517897748156416,2021-02-13 09:15:18,"RT @moodymarty65: Classic album night. Dawn is a feeling 
A beautiful ceiling 
The smell of grass just makes you pass into a dream , Tuesda…"
